87,-2.852703,53.44966899999999,2,4,2,2,1,2016,81414248
88,-2.932252,53.44263,3,4,2,2,2,2016,32501122
89,-2.974158,53.433046,2,7,1,1,1,2016,38663856
90,-2.915418,53.42363100000001,3,1,1,2,3,2016,489867088
91,-3.0238680000000002,53.341848,3,1,1,2,2,2016,154105458
92,-3.0199599999999998,53.49387900000001,2,1,1,1,1,2016,156167242
93,-3.001281,53.656772,3,1,1,2,1,2016,24478208
94,-2.725107,53.430530000000005,2,1,2,2,1,2016,153587535
95,-2.883111,53.419416000000005,3,1,2,2,4,2016,23605027
96,-3.0273849999999998,53.3844,3,4,2,2,3,2016,40525975
97,-2.8184259999999997,53.429019,3,4,2,2,1,2016,4755300
98,-2.899508,53.446288,3,7,1,1,1,2016,736592375
99,-2.924457,53.367208999999995,3,4,1,2,1,2016,646866667
100,-2.964972,53.439485,3,4,2,2,1,2016,38701800
101,-3.008259,53.64671800000001,3,4,5,2,1,2016,537925491
102,-3.033621,53.394801,3,4,2,2,3,2016,42689853
103,-2.6553240000000002,53.454581999999995,3,4,2,4,1,2016,23597514
104,-2.910663,53.411685,3,1,2,2,2,2016,6263785
105,-2.7305099999999998,53.453337,3,4,2,2,2,2016,339833452
106,-2.8090490000000004,53.356056,2,1,3,4,3,2016,4958726
107,-2.999791,53.642410999999996,3,4,2,2,1,2016,24477354
108,-3.0512610000000002,53.388048,3,1,9,2,1,2016,47344913
109,-3.0220029999999998,53.388186,3,4,1,1,1,2016,40162779
110,-2.8549290000000003,53.358001,3,4,3,3,3,2016,4325312
111,-2.988608,53.627987,3,1,1,2,1,2016,24480744
112,-3.1038580000000002,53.34091899999999,3,1,1,2,1,2016,26608196
113,-3.176733,53.398635999999996,3,1,1,1,1,2016,417301196
114,-2.9771509999999997,53.446721,2,4,1,1,1,2016,155361446
115,-3.0534689999999998,53.411113,2,5,1,2,1,2016,153780384
116,-2.969029,53.433186,3,4,2,2,1,2016,279578709
117,-3.0167770000000003,53.481825,3,4,2,2,1,2016,156164631
118,-3.002123,53.45019,3,1,1,1,2,2016,154278881
119,-2.8919919999999997,53.414568,3,1,2,2,1,2016,15215655
120,-3.18598,53.375262,3,1,2,2,2,2016,153021981
121,-2.912245,53.515065,2,4,1,2,1,2016,227423378
122,-3.120527,53.403788,3,1,2,2,1,2016,140441464
123,-3.041023,53.426953000000005,3,1,1,1,1,2016,25475047
124,-2.745899,53.403363,3,4,2,2,3,2016,715176140
125,-3.0522560000000003,53.545313,3,6,1,1,1,2016,551641256
126,-2.718216,53.44409,3,1,1,2,2,2016,751725783
127,-2.633461,53.455878000000006,3,4,2,2,1,2016,8029522
128,-3.057375,53.553277,3,4,1,4,1,2016,22744061
129,-2.885455,53.351172,3,1,1,1,1,2016,208884708
130,-2.9878,53.328642,3,4,1,1,1,2016,154803419
131,-2.881282,53.419762,3,4,1,2,2,2016,22972373
132,-2.969815,53.389008,3,4,1,2,2,2016,27381863
133,-2.9968169999999996,53.475035,3,4,1,1,1,2016,35564605
134,-2.9288540000000003,53.414547999999996,2,4,1,1,2,2016,22955091
135,-2.885807,53.436188,3,1,1,4,1,2016,27331149
136,-2.8921810000000003,53.407052,3,4,4,1,2,2016,401774670
137,-2.803945,53.429737,3,1,1,1,1,2016,39516145
138,-2.977891,53.505106999999995,3,6,1,1,3,2016,169589087
139,-2.950361,53.41955600000001,2,4,1,1,1,2016,11807613
140,-2.941138,53.380759999999995,3,4,1,2,1,2016,23146524
141,-2.931889,53.384769999999996,2,4,1,2,1,2016,4047381
142,-2.722552,53.436981,2,4,2,2,1,2016,153587570
143,-2.946527,53.403459999999995,2,4,2,2,1,2016,4232548
144,-2.954359,53.381024,2,1,1,2,1,2016,4585410
145,-2.6646490000000003,53.482792,3,4,1,2,3,2016,153592388
146,-3.046724,53.373507999999994,3,1,2,2,1,2016,153834238
147,-2.761866,53.443362,3,1,1,1,1,2016,561545677
148,-2.9733560000000003,53.447336,3,4,2,2,1,2016,10477306
149,-2.946572,53.429196,3,1,1,1,1,2016,38659282
150,-2.9639830000000003,53.38981,3,4,1,1,2,2016,155120938
151,-2.682019,53.432643999999996,3,4,1,2,2,2016,157773874
152,-2.923852,53.426722,3,4,1,1,1,2016,155472010
153,-2.895479,53.385022,3,1,1,1,1,2016,4241056
154,-2.796657,53.43354300000001,3,1,1,1,1,2016,39516324
155,-3.11358,53.375654000000004,3,1,1,2,1,2016,42690397
156,-3.109012,53.339838,3,1,1,1,1,2016,670885044
157,-3.067057,53.383557999999994,2,1,2,2,1,2016,732795926
158,-3.027751,53.33715,3,6,2,4,1,2016,23362229
159,-2.826871,53.368581000000006,3,4,1,2,1,2016,26153320
160,-2.8811150000000003,53.419683,3,4,2,2,2,2016,22972373
161,-3.041876,53.428608999999994,3,1,1,2,2,2016,590185756
162,-2.868096,53.361906000000005,3,1,1,2,3,2016,4009031
163,-2.868138,53.361734999999996,3,1,1,1,4,2016,4518633
164,-2.904652,53.396414,3,1,1,1,1,2016,22796154
165,-2.986516,53.643330000000006,3,4,1,1,1,2016,371746104
166,-2.957807,53.406723,3,1,1,2,1,2016,28810328
167,-2.936055,53.40946700000001,3,1,1,1,1,2016,22796061
168,-2.967612,53.437072,3,1,2,2,6,2016,5098933
169,-2.805438,53.517414,3,1,1,1,1,2016,23029749
170,-2.875515,53.346309999999995,3,1,1,1,2,2016,4394300
171,-2.989188,53.445678,2,1,1,1,1,2016,191085476
172,-2.982393,53.437661999999996,3,4,1,1,1,2016,38665005
173,-2.718058,53.455229,2,1,4,2,1,2016,31564973
174,-2.970094,53.487229000000006,3,4,2,2,1,2016,60266600
175,-3.000962,53.349504,3,1,4,1,3,2016,154172927
176,-3.074052,53.380717000000004,3,1,1,2,1,2016,25731288
177,-3.009704,53.489183999999995,3,1,2,2,1,2016,156165947
178,-2.985183,53.349311,2,4,2,2,1,2016,109230583
179,-3.174818,53.394645,3,4,2,2,1,2016,140706763
180,-2.985832,53.437301,3,4,1,1,1,2016,155361452
181,-3.091213,53.41508,2,1,1,1,1,2016,42710823
182,-2.7812069999999998,53.401213,3,6,1,2,1,2016,715176140
183,-2.979707,53.394149,3,4,4,1,1,2016,154868194
184,-2.9305790000000003,53.509377,3,4,1,1,1,2016,169592626
185,-2.894414,53.395889000000004,3,4,1,1,1,2016,561284358
186,-2.997579,53.647391000000006,3,1,1,1,1,2016,24477644
187,-2.998265,53.365887,3,1,1,1,2,2016,32343062
188,-2.957923,53.420601,3,1,1,2,1,2016,31291488
189,-2.934728,53.37365500000001,3,4,2,2,1,2016,4585407
190,-2.902469,53.443928,3,1,1,1,1,2016,43307665
191,-2.9281919999999997,53.466339000000005,2,4,2,2,2,2016,38477853
192,-2.982031,53.404306000000005,2,4,1,1,1,2016,4472885
193,-2.994536,53.416157999999996,3,4,2,2,1,2016,188366530
194,-2.979212,53.498337,3,1,4,1,3,2016,551688077
195,-2.795626,53.408175,2,4,2,2,1,2016,478630611
196,-2.829308,53.361768999999995,2,1,1,1,2,2016,26153522
197,-2.7226779999999997,53.41867,3,4,2,2,1,2016,185142181
198,-2.974643,53.400277,3,1,1,1,1,2016,11887311
199,-2.9698439999999997,53.647870999999995,3,1,1,1,1,2016,25561698
200,-2.984524,53.424331,3,4,1,1,1,2016,60198091
201,-2.97201,53.44643000000001,3,1,1,2,2,2016,38707463
202,-2.8874020000000002,53.480959,3,4,1,1,5,2016,24656111
203,-2.927722,53.434431000000004,2,4,1,1,1,2016,155477735
204,-2.967848,53.442823,2,4,1,1,1,2016,38701796
205,-2.982095,53.657469999999996,3,1,5,2,1,2016,24474153
206,-3.019499,53.406734,2,1,1,1,1,2016,43242748
207,-2.976513,53.409691,3,1,1,1,1,2016,155778013
208,-2.987335,53.645382,3,1,1,1,1,2016,24475088
209,-2.887463,53.480985,3,1,1,1,1,2016,24656111
210,-2.835979,53.430012,3,4,3,2,3,2016,4423841
211,-2.857138,53.439561,3,1,6,4,2,2016,138377544
212,-2.9905459999999997,53.646191,3,1,2,2,2,2016,24475088
213,-2.9820900000000004,53.340878000000004,3,4,5,2,3,2016,154172830
214,-2.8949990000000003,53.353501,2,1,1,1,1,2016,4288824
215,-2.831598,53.42994300000001,2,4,3,2,2,2016,5078445
216,-2.8893240000000002,53.406372,3,4,1,1,4,2016,627409058
217,-3.0995169999999996,53.394031999999996,2,1,1,2,1,2016,181389417
218,-2.959977,53.44561899999999,3,1,1,1,1,2016,5098258
219,-2.892057,53.482317,3,1,4,2,1,2016,24656111
220,-2.913162,53.40336,3,1,4,1,1,2016,22796753
221,-2.9441479999999998,53.496363,3,1,4,1,1,2016,4424201
222,-3.019673,53.469962,2,4,4,1,1,2016,41129419
223,-3.0339720000000003,53.378257,2,1,4,1,1,2016,758644622
224,-2.8855720000000002,53.475597,3,1,4,1,1,2016,477103734
225,-2.949496,53.389503000000005,3,1,1,1,1,2016,27335239
226,-2.884492,53.38519399999999,3,5,4,1,1,2016,4242149
227,-2.989728,53.35162,3,4,5,2,1,2016,154008439
228,-2.915277,53.417799,2,4,4,1,2,2016,489842552
229,-3.070975,53.371342000000006,3,4,1,2,2,2016,680298781
