osm_id
27099652
676629456
4045195
754177843
409591110
153374054
15748136
30792262
41291383
8663018
612835407
462948648
655511825
31552679
38426946
156165950
8672600
60204010
32005244
189601722
12158918
38431146
24656236
31550467
26299030
32939057
248629262
32036667
38665773
469744202
38662314
40430789
24514366
142050635
710572565
31289758
420366545
154868192
27567737
23099307
551947203
25456389
4215759
30800289
23035691
5066500
153805710
13233221
156163451
155120920
694499364
24479578
4433502
474912976
39270433
153980412
249973331
288808362
32550396
31823721
218390420
191811275
30793167
733168931
339836794
533674413
140441464
23085899
109230579
30820557
42267336
189720280
438324119
38430703
38658011
486389662
31435327
24493076
37434193
12137649
23082369
5098611
202711755
213216766
31468295
154803436
31452906
4265343
31552670
211544925
8653519
60203025
25999126
357224795
271927706
155308028
715552042
153834224
141255758
24870271
4587739
40926932
8663016
726561658
155120871
26589624
25374528
32059609
33728657
31563050
81544582
31828766
14329687
323312325
218389046
722334583
482253261
31290448
26324549
38730255
155419698
151531966
191945185
4288919
4086266
479741272
251418322
537170584
4598803
9198936
154145135
355463565
195183072
24867216
40525978
153592396
736592375
154735911
156165947
24475216
12336696
334256452
26153326
12717245
32004981
31483111
30819964
399489585
673344283
191130991
27403831
23348011
398514577
11149572
26501821
528715400
320716616
60770750
30794194
685514911
30326024
23323990
31817689
31828376
369117579
42028074
24477726
27026264
4251618
38658341
25996843
32036669
22791839
155477712
39521988
38664142
8906508
153967022
27330501
27403824
189923288
141799926
38748962
30635906
32255004
491313422
45836503
25926302
30742620
38477296
424590083
154570919
528715401
238873058
23324942
106475337
613037773
31966358
356068520
32027749
4393706
436060307
77487112
30589135
39270807
8653450
288808361
25374739
154953614
670890733
153988880
39916812
24865952
22791862
448715667
613322669
32235366
154145184
60266600
11816373
4251661
4248261
32037056
480994622
38477125
153967021
11808842
139216146
31618437
31827602
39269083
31823617
27382625
23895960
31572856
25919158
39227976
30325489
154360662
169589830
4480339
24945511
155307955
31975525
22793024
270971653
153587585
38860588
561556013
201889361
240135165
60419144
218895461
339836798
25374485
38612758
23895782
489867083
23717312
400420028
191941160
27100025
193368782
69732222
32017564
154008533
23319284
42303216
42444700
31774812
211529989
23749974
80045517
27121159
194297398
73301563
81633935
28447631
154145185
154570915
32003061
697521726
31552788
60770751
189917769
24477143
169123659
25999054
206386242
38567478
31616326
4233594
471246102
32007290
41832044
544831209
32017407
11813981
211532181
42992883
494297511
153988828
39270398
25968903
166717304
8880917
25968798
4598804
4996575
154726206
52732997
31483872
11810611
35213665
40906288
191450111
166705145
11813961
250956119
251475663
339833461
31646240
211177630
4567802
428051882
24657142
24477990
488545800
80040660
249509051
42444780
4433423
323312331
4368103
31568196
38859858
41678042
8048061
217869562
217488810
37831833
31450659
32027770
24909034
31563159
25453725
4471553
285187659
217963241
465464589
403870997
4239449
361314060
153956672
153530385
4333436
190102910
699604633
28200738
24868335
4308549
31452155
195182195
40870465
26502876
483295697
31540472
156347519
25453135
182214932
189754816
12102871
10115675
561545668
22974397
41713148
194688132
554032161
25376391
155500285
30201130
155120867
38658318
32548741
191951968
30819801
40778654
31571467
31570342
24480179
39270441
280275388
184774213
32256234
28404470
23692451
40351646
22974133
4609479
155436506
26150064
24656830
153980455
369120106
154405696
38612921
551107234
141137619
83143722
31572580
38431514
154726166
30823113
24942801
475108502
85494585
151531972
155445031
26561821
36935461
38524511
154105505
77661993
141426526
448715637
30635993
55643645
11967031
11908732
60417850
25539227
39269324
31580305
4587741
154370873
31291870
185158087
11818985
12160173
166718112
38749092
301414267
22168874
30514378
24487872
325038662
26528795
270976749
114416318
32937399
183184461
185138797
154116986
22756009
4363046
188973462
118762618
217579240
620631180
37393365
722334589
31480703
253170740
4514030
39091347
32274845
154278872
28811814
24867477
479534247
153753607
44846418
32036830
4433415
311969641
479860941
106083214
4251669
25475021
38478183
31975511
47402786
155778063
28810875
15215651
252378298
154273807
48981753
12160081
10163332
680298760
40471472
217874463
22744027
38662517
24480173
39269176
131344531
31648820
24656684
4002296
35213663
31615555
140764305
30793169
32550408
25886755
31526023
25395434
550842996
533798680
219011792
24420858
554679336
8880716
4471550
38427587
39230132
38657585
153836197
28811045
22791845
32017423
32037019
27075332
25374371
160156052
38664149
18055470
199796247
32255635
474655899
12336712
160073445
26280814
67571429
156169539
154405654
728917350
27333421
26239712
31292571
25958169
39521623
22796831
60198090
11810666
24477371
12170613
424590089
31967980
489617097
22325399
30808782
22744026
53096782
18055478
215096801
4482108
236547670
56070603
32007638
622466996
35160226
25396709
31452823
31647968
23571299
60263763
31291826
30803586
217192221
32499128
250201914
155185394
42444826
30326129
11810632
260145101
156164602
38859810
38664262
35591582
38657567
217866047
41032987
12170611
24870247
15057664
41665082
30634992
550857373
153679546
189914662
4251641
38428060
25374506
26150269
31820912
401824533
28248667
6108640
400424272
4302552
41349044
41643404
26299287
687407342
32550460
31479514
17968091
27236491
27373863
38749104
23103087
142050637
30823557
343403494
31975294
31968479
38478137
38706929
15752364
4225079
694357666
42281233
30821001
211151870
40525975
39232170
284924360
25890475
355324336
218274310
27403809
23031117
39091406
195007657
25920635
30550850
35570551
4262721
311997216
141134017
26169202
153780411
475495201
191740986
78549512
193358267
153753614
39522417
78548585
151531987
235441904
12170587
240345220
30913370
38707046
30374083
31435535
31978865
12158911
39227971
15752376
32244938
4377423
25886575
553323227
401761669
502415943
25365810
18055485
505257831
376073729
23717537
27927774
35213640
38476727
38658322
11813966
284680867
60201294
4585420
31573755
669726207
30353054
194296733
154105420
255971492
250772007
31825145
23571278
41831514
155120927
218476929
5014605
26153332
720600128
218352146
154145200
26040267
23158310
38524517
156168505
4265333
154117026
25374425
28249102
36335393
280018999
32235186
185136555
31571306
38748662
30666151
154803421
8653518
39227960
81540186
530020283
38844219
4247989
437373455
26150141
201246694
189380286
250793980
32207754
128873343
256374769
155683059
8672596
30930390
398333429
194491316
191470434
41643431
32256784
30680174
4972039
39270473
31554248
25246670
39271280
24476589
4330675
38730256
208884705
15741533
155778024
30633896
11972894
561814094
153988823
30633124
8026851
38523570
30819016
39227939
25961825
26177338
39227953
25396862
494026755
217574603
732992734
154405649
188366530
178854002
38701789
41850110
24909149
218735042
33545030
191085473
24414376
32036814
24942816
15238392
191104368
723039545
30201239
140441470
25456550
30808786
33733701
4990656
339833469
39229299
4567803
28810882
11808824
4238203
22959642
49930451
26323913
153585449
32256245
38612619
296749388
4632801
32208499
24488127
243931155
166709057
31570833
27099171
24475415
40353946
31696830
25536568
27013824
26280841
301414219
22796495
324028146
156160493
39228306
551885950
24942825
26169144
32244524
30819558
39233728
384414238
30914616
84902715
719001482
26772299
106476009
24514367
39269136
24866035
474649468
10163328
449246763
217972840
195436734
323273776
140712046
31647768
30819916
24656848
28248548
4393733
35969835
107544008
30635756
140439160
4420963
33545173
31435996
30374082
31563039
32002958
60419143
80891083
25511344
24868398
217972363
24656981
189565200
25539183
550694718
30767025
154986293
420366551
206386243
191955638
43567923
30794262
147523671
25336366
11816367
25374563
339407583
32848060
25336394
38658942
24420465
325038660
50175164
4314013
474776420
749993804
337802071
189393051
23750852
31573803
4238086
42710661
219044397
153943076
30633653
4363051
189076560
189382346
30133916
254371794
24487681
24415186
211768956
155849235
279578700
40323886
109314659
24480238
415294266
323273777
31647805
12336678
27277042
545062425
24854691
48904018
530021240
22755950
181389414
42159938
26561830
533798672
154236612
39270536
30325741
154105502
37333327
31566035
77487113
32274836
31620508
25396720
107546922
25996749
38430780
4186632
83023909
38663257
183184481
12158944
4363038
4514035
38523601
674389258
633210510
636750319
23366790
25884639
32500910
31580426
31565006
4302549
31481005
4330620
243931156
37558686
206386241
286035832
25374885
38861546
24488012
25511324
731248944
168894932
